,x,y,cam
2865,80896,63488,0.26838878
2866,34816,28672,0.085528545
2867,62464,62464,0.33786762
2868,49152,50176,0.31478158
2869,50176,25600,0.31796616
2870,48128,26624,0.20187859
2871,47104,40960,0.073092215
2872,50176,14336,0.251971
2873,84992,53248,0.28138518
2874,26624,40960,0.2911559
2875,26624,36864,0.26215935
2876,55296,49152,0.20578401
2877,60416,19456,0.2618637
2878,49152,32768,0.24030638
2879,22528,18432,0.3032713
2880,24576,46080,0.22722302
2881,79872,33792,0.24972503
2882,39936,60416,0.30987832
2883,61440,31744,0.23802136
2884,88064,45056,0.2514886
2885,51200,22528,0.2466126
2886,89088,56320,0.17437395
2887,39936,17408,0.24801405
2888,57344,57344,0.21142665
2889,29696,23552,0.16682774
2890,44032,40960,0.2835494
2891,73728,40960,0.2537845
2892,70656,36864,0.25828764
2893,47104,43008,0.18821906
2894,56320,32768,0.23828022
2895,53248,44032,0.21555026
2896,12288,40960,0.14607206
2897,47104,47104,0.2557849
2898,72704,58368,0.24269353
2899,54272,41984,0.23903786
2900,60416,62464,0.31555128
2901,35840,37888,0.20989923
2902,21504,53248,0.22115771
2903,77824,40960,0.22151653
2904,26624,45056,0.21138155
2905,39936,40960,0.21949163
2906,22528,40960,0.25978538
2907,83968,47104,0.33903933
2908,45056,29696,0.16476162
2909,74752,54272,0.22841768
2910,52224,56320,0.2747779
2911,78848,45056,0.21933551
2912,59392,61440,0.31108
2913,74752,33792,0.24568231
2914,50176,34816,0.29605776
2915,24576,27648,0.15749228
2916,32768,43008,0.25977567
2917,73728,30720,0.28625482
2918,43008,25600,0.11780315
2919,45056,14336,0.25168857
2920,80896,28672,0.29675624
2921,58368,25600,0.25218946
2922,55296,15360,0.28225282
2923,86016,29696,0.23019616
2924,41984,55296,0.23446839
2925,53248,26624,0.25336498
2926,20480,31744,0.24940327
2927,72704,34816,0.23467647
2928,54272,59392,0.30673286
2929,17408,30720,0.30422238
2930,43008,44032,0.20381783
2931,75776,28672,0.29397693
2932,31744,21504,0.17997886
2933,53248,45056,0.22904494
2934,18432,22528,0.2999895
2935,24576,22528,0.104776144
2936,60416,50176,0.2553675
2937,60416,26624,0.19182456
2938,22528,41984,0.265384
2939,90112,36864,0.27479357
2940,21504,52224,0.21418415
2941,40960,41984,0.22137657
2942,78848,27648,0.3093569
2943,63488,27648,0.22991593
2944,32768,24576,0.10922324
2945,62464,57344,0.272715
2946,22528,20480,0.2612842
2947,31744,54272,0.2243594
2948,60416,30720,0.23978305
2949,19456,46080,0.22674897
2950,30720,40960,0.21653543
2951,13312,41984,0.17974631
2952,54272,62464,0.33131662
2953,22528,23552,0.16808665
2954,83968,33792,0.27000234
2955,32768,21504,0.17931007
2956,53248,51200,0.22035797
2957,82944,35840,0.21679993
2958,48128,27648,0.18057679
2959,37888,28672,0.16874434
2960,70656,43008,0.261051
2961,17408,29696,0.29836982
2962,54272,30720,0.23153515
2963,91136,38912,0.22944473
2964,31744,49152,0.21689129
2965,69632,57344,0.33785415
2966,70656,33792,0.2351512
2967,29696,32768,0.2001475
2968,46080,61440,0.30447945
2969,49152,55296,0.21776569
2970,91136,45056,0.252503
2971,82944,59392,0.276898
2972,57344,52224,0.22100496
2973,84992,55296,0.2498844
2974,37888,20480,0.25522134
2975,26624,26624,0.15275007
2976,43008,22528,0.21720712
2977,27648,11264,0.26649013
2978,39936,14336,0.23182742
2979,24576,40960,0.28500348
2980,21504,48128,0.20257314
2981,63488,24576,0.25268954
2982,48128,53248,0.2331004
2983,47104,41984,0.041661453
2984,39936,58368,0.25933808
2985,72704,51200,0.22274478
2986,51200,62464,0.21093272
2987,21504,20480,0.27733603
2988,60416,60416,0.3131768
2989,27648,24576,0.20822833
2990,39936,24576,0.14090085
2991,73728,33792,0.23963967
2992,25600,52224,0.23642091
2993,64512,60416,0.28660566
2994,67584,45056,0.2475119
2995,30720,34816,0.20722461
2996,34816,13312,0.24840306
2997,26624,11264,0.2647102
2998,47104,28672,0.1694956
2999,84992,34816,0.26047114
3000,73728,59392,0.27569875
3001,53248,31744,0.23592691
3002,21504,26624,0.156497
3003,53248,23552,0.25756174
3004,43008,30720,0.21170492
3005,25600,37888,0.3032323
3006,52224,51200,0.055063196
3007,26624,21504,0.1157931
3008,39936,31744,0.19858192
