,x,y,cam
1936,27648,16384,0.6142301
1937,72704,30720,0.79700506
1938,87040,32768,0.81694365
1939,27648,53248,0.54626125
1940,69632,45056,0.7295025
1941,69632,56320,0.4867091
1942,33792,41984,0.73847544
1943,33792,52224,0.43800303
1944,24576,43008,0.63050985
1945,75776,50176,0.5010038
1946,70656,38912,0.7084921
1947,8192,30720,0.2924903
1948,33792,39936,0.77247727
1949,54272,57344,0.13266084
1950,71680,45056,0.7408455
1951,39936,51200,0.4215656
1952,37888,53248,0.54768753
1953,88064,34816,0.83766913
1954,76800,26624,0.7800147
1955,81920,46080,0.22151548
1956,24576,45056,0.71409875
1957,37888,11264,0.50550807
1958,43008,27648,0.18339306
1959,60416,48128,0.522166
1960,23552,38912,0.18134442
1961,37888,38912,0.49281943
1962,74752,45056,0.66290987
1963,74752,52224,0.46620488
1964,34816,46080,0.3438513
1965,53248,28672,0.6147592
1966,30720,54272,0.6814943
1967,65536,49152,0.7560475
1968,22528,25600,0.13162932
1969,38912,22528,0.14209042
1970,51200,16384,0.8194171
1971,39936,59392,0.9346946
1972,84992,46080,0.35353315
1973,44032,28672,0.1701829
1974,64512,58368,0.28011197
1975,80896,35840,0.31400016
1976,33792,23552,0.17773683
1977,18432,41984,0.20363481
1978,21504,50176,0.19287182
1979,33792,27648,0.29019237
1980,81920,27648,0.7242334
1981,74752,59392,0.22676511
1982,84992,28672,0.56052375
1983,76800,53248,0.33000854
1984,80896,64512,0.35290056
1985,30720,14336,0.5749549
1986,55296,59392,0.79415417
1987,68608,59392,0.5292591
1988,20480,13312,0.6052902
1989,48128,37888,0.23698033
1990,46080,33792,0.1871677
1991,36864,40960,0.77478456
1992,40960,15360,0.6685233
1993,78848,56320,0.35099098
1994,23552,54272,0.29539284
1995,35840,60416,0.68529314
1996,47104,21504,0.44459498
1997,90112,55296,0.17313841
1998,35840,32768,0.15389341
1999,74752,38912,0.5751109
2000,33792,12288,0.7419029
2001,54272,43008,0.76095456
2002,74752,29696,0.55019146
2003,51200,43008,0.51534766
2004,29696,21504,0.12908038
2005,49152,67584,0.6310288
2006,50176,36864,0.3252592
2007,23552,51200,0.2932119
2008,44032,13312,0.77373224
2009,26624,25600,0.1307716
2010,29696,41984,0.20634486
2011,34816,52224,0.44013986
2012,27648,35840,0.59719485
2013,51200,30720,0.6385034
2014,47104,27648,0.19859716
2015,54272,25600,0.4984591
2016,44032,24576,0.08096449
2017,15360,41984,0.27916735
2018,68608,53248,0.7854577
2019,49152,54272,0.79363865
2020,40960,55296,0.69121015
2021,33792,55296,0.7056006
2022,74752,27648,0.57283163
2023,54272,29696,0.6989306
2024,6144,28672,0.5228918
2025,77824,45056,0.4501626
2026,33792,64512,0.78804815
2027,80896,30720,0.77062875
2028,44032,56320,0.54592717
2029,10240,33792,0.0696249
2030,45056,47104,0.7963911
2031,29696,34816,0.5253136
2032,55296,48128,0.5788453
2033,44032,65536,0.691339
2034,50176,67584,0.69579154
2035,71680,48128,0.8326824
2036,69632,36864,0.5154418
2037,91136,43008,0.4811703
2038,30720,17408,0.714471
2039,60416,57344,0.55934507
2040,71680,39936,0.75744915
2041,90112,54272,0.30866572
2042,25600,56320,0.41096878
2043,68608,57344,0.47013682
2044,72704,46080,0.76762027
2045,71680,57344,0.11596434
2046,79872,57344,0.45559454
2047,19456,25600,0.40709454
2048,20480,18432,0.7030135
2049,28672,54272,0.55013466
2050,19456,21504,0.4045897
2051,76800,33792,0.49933162
2052,51200,46080,0.16107
2053,20480,43008,0.05337231
2054,64512,52224,0.7446621
2055,49152,34816,0.3780142
2056,24576,32768,0.4063102
2057,49152,56320,0.894953
2058,57344,27648,0.7833751
2059,54272,36864,0.68451893
2060,58368,21504,0.6838949
2061,23552,19456,0.48972014
2062,69632,44032,0.7611013
2063,49152,58368,0.7299383
2064,62464,25600,0.72368646
2065,41984,23552,0.13591312
2066,33792,34816,0.37456816
2067,40960,38912,0.50119543
2068,32768,16384,0.6739391
2069,35840,57344,0.6288563
2070,36864,25600,0.23770192
2071,38912,57344,0.81754565
2072,69632,55296,0.5066723
2073,57344,54272,0.3969446
2074,86016,38912,0.6582284
2075,28672,24576,0.16937777
2076,23552,53248,0.27528545
2077,77824,56320,0.24132265
2078,82944,27648,0.61549187
2079,60416,29696,0.6744487
2080,29696,47104,0.548772
2081,61440,52224,0.66693765
2082,44032,35840,0.12544481
2083,90112,38912,0.7454024
2084,39936,27648,0.3046295
2085,51200,27648,0.5346825
2086,78848,54272,0.20433608
2087,49152,53248,0.73505574
2088,23552,46080,0.5461917
2089,28672,32768,0.35395712
2090,86016,32768,0.6994657
2091,40960,36864,0.14295194
2092,31744,2048,0.58569074
2093,31744,22528,0.17982617
2094,33792,48128,0.6838533
2095,28672,25600,0.14321989
2096,51200,37888,0.6082487
2097,83968,56320,0.631546
2098,84992,60416,0.3729952
2099,51200,39936,0.5868584
2100,69632,52224,0.8012608
2101,59392,51200,0.86196965
2102,46080,58368,0.82949746
2103,35840,41984,0.76777035
2104,49152,27648,0.14995216
2105,55296,21504,0.44980308
2106,77824,29696,0.7243419
2107,73728,53248,0.45692328
2108,49152,26624,0.14216717
2109,81920,33792,0.62304616
2110,48128,55296,0.89787847
2111,46080,13312,0.70120907
2112,56320,59392,0.9423617
2113,58368,60416,0.43790382
2114,19456,27648,0.14402926
2115,23552,33792,0.52979153
2116,61440,21504,0.68216586
2117,73728,55296,0.15945679
2118,56320,44032,0.7361173
2119,25600,40960,0.56736326
2120,84992,44032,0.27278996
2121,35840,12288,0.62988234
2122,35840,22528,0.11928066
2123,52224,24576,0.6259038
2124,40960,26624,0.26872575
2125,39936,23552,0.14137264
2126,46080,23552,0.254387
2127,56320,24576,0.7673269
2128,24576,51200,0.4328594
2129,37888,58368,0.9085032
2130,87040,43008,0.35339153
2131,81920,26624,0.56574535
2132,40960,18432,0.71470076
2133,40960,22528,0.17134374
2134,26624,38912,0.65871507
2135,36864,20480,0.33739161
2136,34816,39936,0.72961444
2137,46080,43008,0.1667042
2138,86016,41984,0.3530888
2139,33792,59392,0.3975297
2140,47104,31744,0.16024454
2141,45056,27648,0.3542327
2142,39936,26624,0.2824998
2143,45056,51200,0.6700894
2144,48128,46080,0.16370714
2145,51200,23552,0.5678737
2146,89088,47104,0.49553114
2147,64512,50176,0.7239917
2148,20480,24576,0.3559218
2149,20480,44032,0.093444996
2150,33792,37888,0.64333755
2151,68608,51200,0.86569804
2152,34816,40960,0.8333454
2153,30720,25600,0.15356612
2154,34816,58368,0.723661
2155,21504,51200,0.22256608
2156,78848,52224,0.35456172
2157,24576,38912,0.38032997
2158,7168,29696,0.3971159
2159,45056,41984,0.14321479
2160,52224,27648,0.5474518
2161,21504,24576,0.2658563
2162,18432,47104,0.06786118
2163,44032,60416,0.7998083
2164,30720,35840,0.5361876
2165,30720,37888,0.648538
2166,44032,49152,0.5913703
2167,20480,48128,0.16850862
2168,33792,47104,0.67802536
2169,86016,49152,0.60103434
2170,51200,19456,0.59901035
2171,28672,20480,0.11654349
2172,20480,34816,0.6295203
2173,40960,50176,0.3023307
2174,61440,24576,0.7925863
2175,44032,38912,0.2118845
2176,87040,40960,0.4705252
2177,55296,28672,0.6860385
2178,30720,49152,0.5499337
2179,31744,25600,0.16838312
2180,87040,47104,0.5706855
2181,44032,48128,0.7536054
2182,45056,20480,0.6050078
2183,25600,38912,0.6106781
2184,28672,11264,0.76964515
2185,38912,49152,0.25244263
2186,39936,29696,0.25491947
2187,24576,25600,0.13058591
2188,68608,48128,0.69838035
2189,53248,61440,0.87999016
2190,28672,49152,0.5478622
2191,58368,61440,0.8105272
2192,71680,29696,0.7546492
2193,35840,39936,0.6578527
2194,53248,43008,0.6449292
2195,26624,51200,0.5072396
2196,53248,18432,0.7679272
2197,16384,29696,0.4391325
2198,16384,23552,0.57046163
2199,87040,37888,0.6703786
2200,31744,52224,0.5628759
2201,49152,66560,0.6436411
2202,38912,59392,0.817962
2203,89088,52224,0.6756935
2204,7168,32768,0.11862223
2205,68608,45056,0.70682335
2206,16384,28672,0.5994733
2207,37888,51200,0.5794032
2208,50176,49152,0.12506324
2209,52224,54272,0.14502983
2210,75776,53248,0.21206172
2211,28672,56320,0.5294956
2212,39936,55296,0.6681604
2213,78848,51200,0.35213405
2214,19456,24576,0.53013754
2215,54272,55296,0.1313889
2216,90112,33792,0.5645294
2217,22528,15360,0.8362421
2218,32768,20480,0.16357188
2219,49152,63488,0.74556005
2220,36864,29696,0.17325968
2221,65536,51200,0.81252074
2222,40960,45056,0.8575442
2223,59392,55296,0.55886936
2224,43008,41984,0.46681288
2225,82944,47104,0.19303465
2226,40960,63488,0.82371193
2227,79872,40960,0.47786754
2228,24576,47104,0.6229783
2229,76800,46080,0.47272646
2230,66560,45056,0.7055048
2231,37888,49152,0.3361672
2232,43008,17408,0.5741765
2233,7168,28672,0.3693185
2234,76800,36864,0.5309566
2235,21504,21504,0.1446491
2236,38912,13312,0.64532346
2237,32768,41984,0.445303
2238,30720,44032,0.54454416
2239,62464,55296,0.63177496
2240,51200,64512,0.59303063
2241,54272,49152,0.47932434
2242,71680,33792,0.5946383
2243,19456,12288,0.3696679
2244,19456,22528,0.4645387
2245,20480,49152,0.17804888
2246,44032,20480,0.64020354
2247,49152,59392,0.6575475
2248,54272,21504,0.4253356
2249,33792,43008,0.5574253
2250,36864,57344,0.6969091
2251,84992,45056,0.26167932
2252,48128,32768,0.17386469
2253,79872,36864,0.30827737
2254,28672,26624,0.24679531
2255,63488,23552,0.6966047
2256,59392,34816,0.575456
2257,69632,51200,0.81036186
2258,28672,28672,0.15137756
2259,58368,19456,0.8547663
2260,63488,60416,0.20483722
2261,83968,30720,0.6508589
2262,20480,15360,0.8060204
2263,49152,24576,0.2609153
2264,16384,20480,0.103175186
2265,33792,53248,0.41940585
2266,24576,26624,0.17827824
2267,25600,47104,0.6267034
2268,28672,15360,0.6909871
2269,37888,17408,0.70931804
2270,41984,28672,0.24267852
2271,26624,23552,0.1629109
2272,72704,56320,0.16212317
2273,48128,19456,0.6893624
2274,87040,51200,0.6135916
2275,52224,29696,0.5572727
2276,89088,41984,0.58333856
2277,69632,40960,0.6234303
2278,28672,22528,0.26994595
2279,49152,17408,0.7556133
2280,79872,41984,0.45757788
2281,72704,41984,0.85675895
2282,30720,52224,0.5830392
2283,43008,68608,0.8954287
2284,41984,26624,0.21249586
2285,40960,62464,0.8620357
2286,25600,45056,0.5593629
2287,23552,50176,0.27950144
2288,32768,27648,0.22799632
2289,23552,12288,0.5942805
2290,82944,31744,0.77578175
2291,36864,64512,0.38387182
2292,76800,43008,0.51509243
2293,38912,15360,0.64949876
2294,48128,15360,0.74171466
2295,43008,28672,0.19691229
2296,41984,30720,0.13873763
2297,61440,19456,0.67064315
2298,87040,54272,0.34027126
2299,31744,27648,0.21681954
2300,77824,35840,0.55181444
2301,49152,20480,0.6863124
2302,49152,28672,0.2544989
2303,79872,39936,0.48804379
2304,52224,31744,0.63920635
2305,62464,28672,0.6164831
2306,38912,35840,0.19810705
2307,52224,44032,0.57395095
2308,26624,57344,0.5374757
2309,56320,39936,0.7441296
2310,35840,46080,0.3542132
2311,39936,28672,0.28255066
2312,76800,60416,0.7597081
2313,14336,27648,0.07404101
2314,83968,44032,0.13931595
2315,47104,25600,0.15405877
2316,60416,61440,0.72540694
2317,20480,51200,0.23546588
2318,18432,33792,0.3352226
2319,27648,13312,0.6092179
2320,50176,21504,0.5980962
2321,41984,43008,0.7081275
2322,46080,38912,0.24404201
2323,30720,61440,0.49419394
2324,35840,48128,0.44466874
2325,9216,35840,0.048023038
2326,79872,52224,0.3360875
2327,25600,21504,0.14781365
2328,21504,35840,0.39342904
2329,55296,52224,0.35930428
2330,68608,61440,0.72695357
2331,56320,48128,0.79322827
2332,68608,55296,0.5110901
2333,52224,20480,0.5433977
2334,23552,52224,0.35269198
2335,78848,62464,0.56996983
2336,36864,28672,0.16442831
2337,29696,22528,0.25732934
2338,81920,34816,0.46507034
2339,31744,32768,0.29439735
2340,74752,44032,0.7463902
2341,81920,49152,0.346725
2342,59392,30720,0.6854161
2343,66560,59392,0.23020777
2344,26624,24576,0.15014762
2345,47104,59392,0.72770065
2346,69632,41984,0.7534638
2347,22528,26624,0.12829305
2348,26624,29696,0.14394191
2349,41984,33792,0.20128007
2350,46080,47104,0.6904504
2351,84992,43008,0.24460506
2352,50176,24576,0.5438141
2353,12288,38912,0.108959876
2354,54272,45056,0.68268144
2355,78848,63488,0.44276005
2356,75776,51200,0.28425336
2357,55296,53248,0.20309128
2358,39936,15360,0.6623858
2359,52224,59392,0.6986254
2360,82944,37888,0.31000552
2361,44032,44032,0.6294422
2362,58368,24576,0.7956797
2363,75776,55296,0.252067
2364,47104,26624,0.1949722
2365,26624,32768,0.34904748
2366,65536,54272,0.83940744
2367,87040,35840,0.7687158
2368,35840,62464,0.35533333
2369,55296,29696,0.6273004
2370,66560,49152,0.73850775
2371,46080,57344,0.8201167
2372,76800,34816,0.5672047
2373,76800,52224,0.30434546
2374,78848,39936,0.56388414
2375,41984,53248,0.26098147
2376,25600,36864,0.71808153
2377,56320,58368,0.38190374
2378,37888,35840,0.3062211
2379,86016,56320,0.51208305
2380,47104,30720,0.13641258
2381,72704,36864,0.68843985
2382,38912,63488,0.7046577
2383,53248,53248,0.20550454
2384,34816,21504,0.15047576
2385,76800,50176,0.18750432
2386,54272,44032,0.69954455
2387,61440,32768,0.64430165
2388,86016,30720,0.71182626
2389,72704,29696,0.7300978
2390,90112,53248,0.6138731
2391,16384,19456,0.18917733
2392,43008,52224,0.29945195
2393,47104,56320,0.7271893
2394,54272,22528,0.50899994
2395,78848,26624,0.64079714
2396,41984,63488,0.81652474
2397,61440,62464,0.63055307
2398,29696,48128,0.5094544
2399,47104,34816,0.11581129
2400,47104,63488,0.80183834
2401,34816,29696,0.2562957
2402,41984,58368,0.8395634
2403,56320,21504,0.57137746
2404,81920,44032,0.1734068
2405,79872,48128,0.2898252
2406,50176,50176,0.15283689
2407,23552,47104,0.36107478
2408,14336,25600,0.19786963
2409,37888,21504,0.1431423
2410,32768,51200,0.5249803
2411,35840,56320,0.6924006
2412,46080,20480,0.5334496
2413,59392,46080,0.6453082
2414,48128,31744,0.16069183
2415,58368,30720,0.7025896
2416,63488,54272,0.76633734
2417,77824,54272,0.24241737
2418,89088,57344,0.083839886
2419,27648,50176,0.5242672
2420,46080,63488,0.80117095
2421,6144,29696,0.50691056
2422,37888,65536,0.44861254
2423,30720,41984,0.20185159
2424,36864,63488,0.3724364
2425,56320,20480,0.58893925
2426,90112,52224,0.6546025
2427,25600,55296,0.46550703
2428,24576,28672,0.13202572
2429,88064,30720,0.30265635
2430,70656,53248,0.6726392
2431,47104,53248,0.8659736
2432,16384,26624,0.59509194
2433,17408,20480,0.108171284
2434,90112,56320,0.12052926
2435,21504,18432,0.7158022
2436,87040,57344,0.22376508
2437,53248,56320,0.1927192
2438,31744,51200,0.52619123
2439,41984,51200,0.36934224
2440,29696,61440,0.65621704
2441,76800,61440,0.7630397
2442,38912,44032,0.9169013
2443,22528,53248,0.33571693
2444,16384,21504,0.46546295
2445,90112,41984,0.6294889
2446,37888,66560,0.54040277
2447,70656,51200,0.70749915
2448,57344,32768,0.63340217
2449,55296,31744,0.5979088
2450,43008,55296,0.48410422
2451,24576,20480,0.14517823
2452,52224,46080,0.391561
2453,29696,43008,0.519662
2454,27648,45056,0.4821361
2455,47104,36864,0.25082222
2456,35840,65536,0.54385394
2457,54272,17408,0.855621
2458,46080,40960,0.2278776
2459,45056,68608,0.7576314
2460,32768,54272,0.5453794
2461,41984,44032,0.68293583
2462,73728,58368,0.12770034
2463,91136,49152,0.6942898
2464,54272,50176,0.3066213
2465,76800,56320,0.11295371
2466,24576,19456,0.50785774
2467,52224,52224,0.35125554
2468,37888,14336,0.65704036
2469,14336,44032,0.0
2470,48128,23552,0.40730482
2471,28672,46080,0.4113436
2472,50176,13312,0.6355814
2473,80896,52224,0.2348045
2474,44032,43008,0.5672072
2475,72704,54272,0.42937604
2476,28672,50176,0.5150034
2477,56320,41984,0.68777084
2478,46080,66560,0.6801656
2479,52224,45056,0.4906122
2480,45056,30720,0.15586998
2481,74752,62464,0.7569421
2482,78848,41984,0.48229045
2483,48128,38912,0.21313351
2484,79872,60416,0.6791167
2485,69632,49152,0.85416
2486,49152,48128,0.15522936
2487,38912,29696,0.20837314
2488,60416,55296,0.6156368
2489,53248,17408,0.8918716
2490,16384,31744,0.22486825
2491,77824,48128,0.20331599
2492,68608,40960,0.59841675
2493,25600,32768,0.42326573
2494,82944,57344,0.7252908
2495,45056,28672,0.23271939
2496,15360,29696,0.3130564
2497,92160,38912,0.7673625
2498,56320,27648,0.7591323
2499,57344,28672,0.73883677
2500,76800,62464,0.65487474
2501,36864,47104,0.18607469
2502,69632,50176,0.8816123
2503,74752,46080,0.6222949
2504,63488,61440,0.5850446
2505,38912,41984,0.78108484
2506,34816,27648,0.24734901
2507,22528,14336,0.8661822
2508,82944,48128,0.21740717
2509,30720,20480,0.13784136
2510,28672,29696,0.1103344
2511,69632,48128,0.86596596
2512,84992,47104,0.2912506
2513,29696,36864,0.58137304
2514,75776,40960,0.6408819
2515,70656,35840,0.5127894
2516,39936,50176,0.25855207
2517,38912,56320,0.7088864
2518,51200,51200,0.2230901
2519,52224,34816,0.47411624
2520,53248,29696,0.6414831
2521,9216,28672,0.2449451
2522,82944,53248,0.538093
2523,59392,58368,0.09393765
2524,26624,34816,0.54532176
2525,43008,16384,0.69599843
2526,80896,50176,0.37654808
2527,19456,44032,0.13924895
2528,39936,49152,0.35591078
2529,81920,62464,0.64299244
2530,48128,47104,0.17808534
2531,47104,64512,0.8103195
2532,41984,15360,0.68391013
2533,61440,61440,0.5805166
2534,70656,47104,0.8478793
2535,39936,43008,0.8266238
2536,84992,41984,0.21778706
2537,82944,63488,0.6279431
2538,39936,12288,0.59317815
2539,19456,48128,0.12368616
2540,73728,37888,0.664136
2541,32768,33792,0.30979604
2542,68608,49152,0.8004494
2543,52224,38912,0.62004024
2544,67584,55296,0.6180781
2545,43008,24576,0.14400552
2546,40960,67584,0.6672191
2547,23552,29696,0.18644185
2548,38912,60416,0.9451218
2549,18432,27648,0.23511314
2550,57344,31744,0.6625571
2551,40960,21504,0.25790003
2552,78848,61440,0.83992296
2553,52224,65536,0.6075618
2554,34816,20480,0.1973261
2555,27648,30720,0.19668844
2556,57344,33792,0.5868533
2557,41984,37888,0.15164042
2558,75776,35840,0.5964698
2559,11264,34816,0.05714228
2560,52224,16384,0.84655136
2561,79872,43008,0.36624724
2562,27648,23552,0.17550673
2563,28672,40960,0.22439255
2564,33792,15360,0.677213
2565,58368,59392,0.32117975
2566,77824,51200,0.2956998
2567,86016,36864,0.7600422
2568,69632,54272,0.6112063
2569,23552,14336,0.74108464
2570,63488,57344,0.5411905
2571,80896,57344,0.6221652
2572,59392,45056,0.5844494
2573,73728,51200,0.64506316
2574,31744,36864,0.50895923
2575,55296,40960,0.72511697
2576,22528,22528,0.06943369
2577,25600,53248,0.37649214
2578,43008,34816,0.15468116
2579,38912,61440,0.9231659
2580,53248,25600,0.5052783
2581,43008,58368,0.8444603
2582,30720,16384,0.6024589
2583,88064,41984,0.5002491
2584,34816,16384,0.6220745
2585,14336,26624,0.22344878
2586,70656,46080,0.7635374
2587,73728,27648,0.63194203
2588,32768,23552,0.15227512
2589,90112,44032,0.6044355
2590,48128,25600,0.16555056
2591,26624,44032,0.48021212
2592,44032,16384,0.6487203
2593,84992,31744,0.8976478
2594,68608,47104,0.6882177
2595,45056,53248,0.6447765
2596,32768,57344,0.72097385
2597,67584,48128,0.6633542
2598,13312,39936,0.14848563
2599,90112,51200,0.70592195
2600,76800,30720,0.6080087
2601,79872,47104,0.28193507
2602,21504,13312,0.6661219
2603,88064,57344,0.15625665
2604,20480,33792,0.66624147
2605,82944,56320,0.69355804
2606,26624,18432,0.5757613
2607,50176,52224,0.25326937
2608,36864,44032,0.8320498
2609,38912,51200,0.55419713
2610,22528,38912,0.2361078
2611,15360,30720,0.39696497
2612,27648,36864,0.7369127
2613,10240,32768,0.0958485
2614,18432,48128,0.10103157
2615,36864,30720,0.15582038
2616,41984,64512,0.8107231
2617,45056,21504,0.39491546
2618,63488,26624,0.6766178
2619,84992,39936,0.50750417
2620,50176,45056,0.13712104
2621,46080,49152,0.6347572
2622,22528,32768,0.6079604
2623,41984,52224,0.22057764
2624,50176,51200,0.26992053
2625,53248,35840,0.587368
2626,65536,55296,0.77348214
2627,89088,49152,0.5983065
2628,30720,50176,0.5488424
2629,55296,54272,0.14402628
2630,27648,25600,0.15283306
2631,36864,41984,0.7771893
2632,72704,52224,0.6476824
2633,56320,50176,0.61396635
2634,32768,39936,0.64733136
2635,25600,31744,0.3486337
2636,88064,53248,0.44664872
2637,31744,43008,0.3180186
2638,31744,14336,0.49341294
2639,37888,57344,0.7627378
2640,28672,57344,0.5246021
2641,89088,48128,0.550099
2642,27648,55296,0.5890842
2643,72704,47104,0.78568065
2644,53248,22528,0.54041976
2645,24576,12288,0.6705363
2646,37888,50176,0.44174674
2647,33792,56320,0.8226011
2648,88064,49152,0.49394125
2649,20480,16384,0.79114825
2650,18432,18432,0.41212708
2651,49152,46080,0.2543539
2652,46080,55296,0.8074407
2653,59392,62464,0.68185043
2654,36864,59392,0.7911304
2655,68608,60416,0.42836612
2656,75776,32768,0.49601024
2657,11264,37888,0.12208948
2658,56320,56320,0.112776905
2659,67584,52224,0.83624375
2660,57344,51200,0.78666604
2661,22528,17408,0.85983366
2662,13312,26624,0.08671399
2663,55296,23552,0.5548628
2664,83968,49152,0.2160106
2665,38912,65536,0.5251075
2666,34816,41984,0.77581054
2667,38912,19456,0.576962
2668,17408,23552,0.6769578
2669,59392,26624,0.7553327
2670,62464,56320,0.59591866
2671,31744,44032,0.44939265
2672,37888,18432,0.5742045
2673,54272,19456,0.5985855
2674,72704,57344,0.12843679
2675,52224,55296,0.23177986
2676,33792,57344,0.83002067
2677,12288,29696,0.37946928
2678,78848,64512,0.37796333
2679,45056,67584,0.70946217
2680,23552,27648,0.14234777
2681,80896,61440,0.67471075
2682,31744,53248,0.5911405
2683,23552,55296,0.32688555
2684,86016,44032,0.35285056
2685,28672,44032,0.6581393
2686,45056,22528,0.24147528
2687,16384,44032,0.12611087
2688,86016,53248,0.4542107
2689,44032,58368,0.7261438
2690,58368,18432,0.85844386
2691,87040,44032,0.47563067
2692,81920,61440,0.60415477
2693,27648,18432,0.69720507
2694,41984,45056,0.79969805
2695,31744,57344,0.63657856
2696,88064,52224,0.5394692
2697,45056,65536,0.7210196
2698,29696,13312,0.6752314
2699,83968,35840,0.6348928
2700,55296,20480,0.48191056
2701,64512,59392,0.11374483
2702,44032,61440,0.8799486
2703,59392,52224,0.82897764
2704,38912,24576,0.111832716
2705,49152,21504,0.5846656
2706,86016,57344,0.34564045
2707,74752,32768,0.5960052
2708,88064,55296,0.19707765
2709,34816,64512,0.5937734
2710,39936,38912,0.45539188
2711,37888,45056,0.8117092
2712,88064,35840,0.7697961
2713,43008,21504,0.43139416
2714,72704,48128,0.74567795
2715,39936,54272,0.59787405
2716,82944,55296,0.6633661
2717,71680,35840,0.5997718
2718,27648,56320,0.61366874
2719,81920,31744,0.7658209
2720,38912,62464,0.8772674
2721,29696,58368,0.5265499
2722,32768,30720,0.14607197
2723,77824,63488,0.55180085
2724,48128,58368,0.7566605
2725,18432,20480,0.20701134
2726,75776,56320,0.15460908
2727,58368,47104,0.7079469
2728,62464,60416,0.072977684
2729,50176,15360,0.7545178
2730,23552,16384,0.8110207
2731,77824,34816,0.5654393
2732,67584,53248,0.872786
2733,37888,16384,0.7377225
2734,82944,58368,0.7462028
2735,36864,46080,0.27204376
2736,67584,47104,0.74080646
2737,18432,17408,0.5747183
2738,25600,24576,0.13705744
2739,82944,41984,0.25876746
2740,21504,22528,0.24539025
2741,81920,64512,0.4970676
2742,26624,43008,0.52939135
2743,80896,62464,0.5591119
2744,77824,53248,0.3240551
2745,38912,58368,0.86563694
2746,52224,32768,0.6674752
2747,38912,55296,0.62103575
2748,44032,12288,0.76534945
2749,47104,45056,0.22539313
2750,44032,18432,0.6265415
2751,72704,40960,0.8045483
2752,59392,57344,0.3382404
2753,21504,46080,0.113595605
2754,58368,29696,0.7399653
2755,76800,29696,0.7157344
2756,28672,53248,0.54132706
2757,91136,35840,0.6383067
2758,57344,48128,0.7888028
2759,50176,38912,0.43227515
2760,54272,58368,0.4525343
2761,44032,57344,0.6804107
2762,52224,26624,0.60094535
2763,78848,49152,0.24632895
2764,41984,65536,0.7335879
2765,37888,27648,0.21439357
2766,32768,15360,0.6777922
2767,73728,34816,0.66619396
2768,77824,60416,0.76831895
2769,66560,55296,0.77864015
2770,82944,29696,0.769189
2771,35840,54272,0.46380693
2772,40960,64512,0.74727887
2773,17408,43008,0.16381398
2774,90112,50176,0.63550764
2775,83968,34816,0.63789374
2776,46080,53248,0.8451641
2777,31744,26624,0.2406689
2778,51200,65536,0.59973615
2779,77824,50176,0.25810692
2780,38912,50176,0.29972073
2781,32768,48128,0.6794635
2782,21504,25600,0.10801272
2783,62464,53248,0.82018274
2784,72704,28672,0.7442373
2785,41984,25600,0.21535853
2786,52224,49152,0.16928154
2787,62464,29696,0.52430534
2788,41984,48128,0.6586659
2789,32768,18432,0.8245548
2790,36864,56320,0.6255765
2791,41984,54272,0.36732584
2792,53248,50176,0.08615774
2793,57344,58368,0.19323476
2794,31744,47104,0.6641326
2795,79872,28672,0.6239323
2796,11264,38912,0.073958755
2797,49152,18432,0.6613683
2798,43008,49152,0.6459009
2799,52224,28672,0.6066299
2800,62464,59392,0.099118605
2801,62464,27648,0.6641776
2802,56320,54272,0.20390531
2803,31744,24576,0.12196356
2804,41984,27648,0.17875904
2805,15360,39936,0.10941395
2806,82944,49152,0.15485245
2807,35840,30720,0.17986348
2808,90112,39936,0.7363734
2809,57344,18432,0.7715768
2810,36864,11264,0.743062
2811,28672,16384,0.54721177
2812,62464,50176,0.5795932
2813,60416,56320,0.571748
2814,29696,33792,0.42194295
2815,46080,31744,0.25352377
2816,68608,54272,0.66810435
2817,66560,57344,0.5225111
2818,21504,23552,0.20828919
2819,53248,41984,0.6299485
2820,69632,46080,0.84664637
2821,46080,26624,0.107242785
2822,32768,31744,0.15134025
2823,43008,40960,0.27411786
2824,47104,38912,0.28123719
2825,17408,26624,0.607572
2826,79872,51200,0.36836797
2827,41984,57344,0.7839772
2828,43008,19456,0.68568236
2829,52224,58368,0.68896216
2830,51200,63488,0.6105704
2831,27648,40960,0.3026428
2832,35840,25600,0.27917922
2833,36864,36864,0.4086887
2834,80896,58368,0.66151327
2835,73728,44032,0.67293686
2836,31744,56320,0.7076908
2837,22528,47104,0.14702632
2838,33792,17408,0.7203761
2839,77824,43008,0.46161833
2840,17408,25600,0.66610914
2841,83968,60416,0.5948799
2842,35840,38912,0.46407995
2843,71680,38912,0.7757292
2844,41984,50176,0.49129054
2845,61440,20480,0.65556407
2846,13312,43008,0.04937636
2847,38912,38912,0.5497251
2848,73728,46080,0.7645982
2849,39936,37888,0.3645658
2850,61440,23552,0.77046347
2851,40960,35840,0.19950956
2852,19456,13312,0.37587485
2853,38912,64512,0.51714694
2854,40960,61440,0.8382635
2855,29696,12288,0.76506114
2856,51200,36864,0.4869813
2857,43008,43008,0.68227357
2858,82944,30720,0.75921375
2859,46080,39936,0.2603277
2860,26624,49152,0.5680272
2861,64512,53248,0.7918775
2862,28672,48128,0.447149
2863,50176,60416,0.6402129
2864,81920,39936,0.12911896
2865,80896,63488,0.4141113
2866,34816,28672,0.26784134
2867,62464,62464,0.76227057
2868,49152,50176,0.38870004
2869,50176,25600,0.43461043
2870,48128,26624,0.1331323
